weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,ID,CollectionID,StarLevel,IsNFT,level
Automatic,2240.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,3
Automatic,2330.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,3
Explosive,1245.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,3
Explosive,1332.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,3
Explosive,1362.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,3
Explosive,1392.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,3
Explosive,1422.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,3
Explosive,1452.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,3
Explosive,1260.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,3
Explosive,1278.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,3
Explosive,1302.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,3
Explosive,1350.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,3
Explosive,1401.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,3
Explosive,1488.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,3
Elemental,1060.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,3
Elemental,1090.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,3
Elemental,1250.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,3
Elemental,1280.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,3
Elemental,1310.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,3
Elemental,1340.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,3
Elemental,1090.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,3
Elemental,1120.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,3
Elemental,1150.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,3
Elemental,1180.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,3
Elemental,1440.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,3
Elemental,1500.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,3
Precision,1160.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,3
Precision,1190.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,3
Precision,1220.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,3
Precision,1250.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,3
Precision,1295.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,3
Precision,1340.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,3
Precision,1175.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,3
Precision,1196.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,3
Precision,1232.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,3
Precision,1274.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,3
Precision,1322.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,3
Precision,1394.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,3
Elemental,142.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,3
Elemental,148.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,3
Elemental,154.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,3
Elemental,160.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,3
Elemental,166.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,3
Elemental,175.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,3
Precision,1475.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,3
Precision,1511.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,3
Precision,1553.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,3
Precision,1607.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,3
Precision,1655.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,3
Precision,1760.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,3
Explosive,1396.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,3
Explosive,1435.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,3
Explosive,1456.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,3
Explosive,1516.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,3
Explosive,1576.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,3
Explosive,1669.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,3
Automatic,274.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,3
Automatic,286.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,3
Automatic,298.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,3
Automatic,310.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,3
Automatic,322.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,3
Automatic,355.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,3
Spread,1310.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,3
Spread,1340.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,3
Spread,1370.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,3
Spread,1403.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,3
Spread,1481.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,3
Spread,1544.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,3
Precision,1060.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,3
Precision,1090.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,3
Precision,1120.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,3
Precision,1150.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,3
Precision,1195.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,3
Precision,1240.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,3
Spread,2280.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,4
Spread,2420.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,4
Spread,2460.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,4
Spread,2500.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,4
Spread,2560.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,4
Spread,2620.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,4
Spread,2328.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,4
Spread,2476.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,4
Spread,2512.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,4
Spread,2568.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,4
Spread,2640.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,4
Spread,2764.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,4
Automatic,1780.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,4
Automatic,1900.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,4
Automatic,1940.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,4
Automatic,1980.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,4
Automatic,2040.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,4
Automatic,2100.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,4
Automatic,1820.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,4
Automatic,1860.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,4
Automatic,1900.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,4
Automatic,1940.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,4
Automatic,2320.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,4
Automatic,2440.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,4
Explosive,1260.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,4
Explosive,1356.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,4
Explosive,1396.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,4
Explosive,1436.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,4
Explosive,1476.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,4
Explosive,1516.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,4
Explosive,1280.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,4
Explosive,1304.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,4
Explosive,1336.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,4
Explosive,1400.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,4
Explosive,1468.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,4
Explosive,1584.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,4
Elemental,1080.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,4
Elemental,1120.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,4
Elemental,1290.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,4
Elemental,1330.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,4
Elemental,1370.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,4
Elemental,1410.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,4
Elemental,1120.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,4
Elemental,1160.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,4
Elemental,1200.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,4
Elemental,1240.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,4
Elemental,1520.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,4
Elemental,1600.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,4
Precision,1180.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,4
Precision,1220.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,4
Precision,1260.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,4
Precision,1300.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,4
Precision,1360.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,4
Precision,1420.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,4
Precision,1200.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,4
Precision,1228.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,4
Precision,1276.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,4
Precision,1332.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,4
Precision,1396.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,4
Precision,1492.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,4
Elemental,146.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,4
Elemental,154.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,4
Elemental,162.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,4
Elemental,170.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,4
Elemental,178.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,4
Elemental,190.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,4
Precision,1500.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,4
Precision,1548.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,4
Precision,1604.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,4
Precision,1676.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,4
Precision,1740.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,4
Precision,1880.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,4
Explosive,1428.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,4
Explosive,1480.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,4
Explosive,1508.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,4
Explosive,1588.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,4
Explosive,1668.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,4
Explosive,1792.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,4
Automatic,282.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,4
Automatic,298.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,4
Automatic,314.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,4
Automatic,330.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,4
Automatic,346.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,4
Automatic,390.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,4
Spread,1330.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,4
Spread,1370.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,4
Spread,1410.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,4
Spread,1454.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,4
Spread,1558.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,4
Spread,1642.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,4
Precision,1080.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,4
Precision,1120.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,4
Precision,1160.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,4
Precision,1200.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,4
Precision,1260.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,4
Precision,1320.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,4
Spread,2300.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,5
Spread,2450.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,5
Spread,2500.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,5
Spread,2550.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,5
Spread,2625.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,5
Spread,2700.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,5
Spread,2360.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,5
Spread,2520.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,5
Spread,2565.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,5
Spread,2635.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,5
Spread,2725.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,5
Spread,2880.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,5
Automatic,1800.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,5
Automatic,1930.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,5
Automatic,1980.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,5
Automatic,2030.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,5
Automatic,2105.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,5
Automatic,2180.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,5
Automatic,1850.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,5
Automatic,1900.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,5
Automatic,1950.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,5
Automatic,2000.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,5
Automatic,2400.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,5
Automatic,2550.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,5
Explosive,1275.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,5
Explosive,1380.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,5
Explosive,1430.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,5
Explosive,1480.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,5
Explosive,1530.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,5
Explosive,1580.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,5
Explosive,1300.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,5
Explosive,1330.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,5
Explosive,1370.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,5
Explosive,1450.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,5
Explosive,1535.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,5
Explosive,1680.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,5
Elemental,1100.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,5
Elemental,1150.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,5
Elemental,1330.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,5
Elemental,1380.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,5
Elemental,1430.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,5
Elemental,1480.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,5
Elemental,1150.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,5
Elemental,1200.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,5
Elemental,1250.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,5
