identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,Background,Body,Earrings,Eyes,Face,Head,Headgear,LegAccessories,Legs,Mouth,Perk 1,Perk 2,Rarity Class,Skin,Species,level,health,shield,talent_points_available,talent_points_total,earn_rate,character_tokens,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
CRHEROES-9edff2-0128,CRHEROES-9edff2,Space Shark #296,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Stonewall,Escape Artist,Gold,Scarred,Space Shark,7,689,367,5,5,0.6,557,1,0,0,10,0,0,0,0,1,1,0,1,10,0,0,1,0,0,0,0,0
CRHEROES-9edff2-0129,CRHEROES-9edff2,Space Shark #297,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,EGLD,1.68,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Galvanized,Gold,Scarred,Space Shark,5,378,200,0,0,0.37,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-012a,CRHEROES-9edff2,Space Shark #298,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,EGLD,1.69,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0
CRHEROES-9edff2-012b,CRHEROES-9edff2,Space Shark #299,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,EGLD,1.69,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-012c,CRHEROES-9edff2,Space Shark #300,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd12v5ctsp28dak6nqmqkxmwe8v2vuwwqdv2lf7latwr3jke70cud8qk4x20z,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Precision Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,1938,3,0,2,0,0,0,0,1,3,2,0,2,0,0,0,1,1,0,11,0,14
CRHEROES-9edff2-012d,CRHEROES-9edff2,Space Shark #301,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Perseverance,Overachiever,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-012e,CRHEROES-9edff2,Space Shark #302,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0
CRHEROES-9edff2-012f,CRHEROES-9edff2,Space Shark #303,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Nano Meds,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-0130,CRHEROES-9edff2,Space Shark #304,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Stonewall,Resilience,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0131,CRHEROES-9edff2,Space Shark #305,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Precision Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-0132,CRHEROES-9edff2,Space Shark #306,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Grounded,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-0133,CRHEROES-9edff2,Space Shark #307,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-0134,CRHEROES-9edff2,Space Shark #308,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Nano Meds,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-0135,CRHEROES-9edff2,Space Shark #309,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Cold Blooded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-0136,CRHEROES-9edff2,Space Shark #310,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Automatic Weapons Proficiency,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
CRHEROES-9edff2-0137,CRHEROES-9edff2,Space Shark #311,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Escape Artist,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0138,CRHEROES-9edff2,Space Shark #312,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Black Widow,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-0139,CRHEROES-9edff2,Space Shark #313,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Resilience,Elemental Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-013a,CRHEROES-9edff2,Space Shark #314,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
CRHEROES-9edff2-013b,CRHEROES-9edff2,Space Shark #315,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Adrenaline Rush,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-013c,CRHEROES-9edff2,Space Shark #316,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-013d,CRHEROES-9edff2,Space Shark #317,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Perseverance,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-013e,CRHEROES-9edff2,Space Shark #318,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Adrenaline Rush,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-013f,CRHEROES-9edff2,Space Shark #319,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-0140,CRHEROES-9edff2,Space Shark #320,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Automatic Weapons Proficiency,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
CRHEROES-9edff2-0141,CRHEROES-9edff2,Space Shark #321,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overachiever,Escape Artist,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0142,CRHEROES-9edff2,Space Shark #322,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-0143,CRHEROES-9edff2,Space Shark #323,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Overshield,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-0144,CRHEROES-9edff2,Space Shark #324,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Escape Artist,Black Widow,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0145,CRHEROES-9edff2,Space Shark #325,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Overshield,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0146,CRHEROES-9edff2,Space Shark #326,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Precision Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0
CRHEROES-9edff2-0147,CRHEROES-9edff2,Space Shark #327,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Resilience,Stonewall,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0148,CRHEROES-9edff2,Space Shark #328,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1xnlzptgqmf57j0ke4epdacfv63whk4yg5n0sg7hy2tdghz3anlaqrfrcs4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Grounded,Gold,Scarred,Space Shark,8,869,463,10,10,0.74,729,0,0,10,2,10,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1
CRHEROES-9edff2-0149,CRHEROES-9edff2,Space Shark #329,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1am2t6wlec0aryeu7kn0llg3wdfcaxcmuv8wsl93wknw7w8s6espssakdrc,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Nano Meds,Brawler,Gold,Scarred,Space Shark,9,1064,567,15,15,0.88,23,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-014a,CRHEROES-9edff2,Space Shark #330,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd13efccqswe9y032evqkvdelfxgsvhw7ugfl02mjczdc2237fe3qysqlg5u6,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Overachiever,Gold,Scarred,Space Shark,11,1496,798,25,25,1.2,97,11,1,0,0,1,14,1,1,4,5,0,0,3,4,0,0,0,0,0,0,0
CRHEROES-9edff2-014b,CRHEROES-9edff2,Space Shark #331,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1dxrn8rzlaxdwf5js63kkasey3wqjd4d4g9saga0e36rwe03kaxwqlxz4gr,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Resilience,Gold,Scarred,Space Shark,11,1496,798,25,25,1.2,1325,1,1,0,0,0,1,3,0,3,14,11,0,5,2,1,3,0,0,0,0,0
CRHEROES-9edff2-014c,CRHEROES-9edff2,Space Shark #332,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,EGLD,2.0,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Galvanized,Gold,Scarred,Space Shark,5,378,200,0,0,0.37,428,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0
CRHEROES-9edff2-014d,CRHEROES-9edff2,Space Shark #333,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1sxfx4fmad3yl9yc8mxgtleyqzl0slpvq8h3faz358tntdxnh0t7qd6d5gy,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,669,1,1,0,0,0,3,5,1,0,3,11,3,0,0,1,1,10,0,0,0,0
CRHEROES-9edff2-014e,CRHEROES-9edff2,Space Shark #334,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Hodler,Adrenaline Rush,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,41,2,10,0,0,10,2,2,1,3,2,1,0,0,3,4,0,0,0,0,0,0
CRHEROES-9edff2-014f,CRHEROES-9edff2,Space Shark #335,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Cool Moves,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,34,1,2,0,0,10,1,3,1,0,4,3,1,2,0,10,2,0,0,0,0,0
CRHEROES-9edff2-0150,CRHEROES-9edff2,Space Shark #336,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Precision Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,7,1,4,0,0,0,0,0,0,3,4,3,1,0,2,0,2,0,0,10,0,10
CRHEROES-9edff2-0151,CRHEROES-9edff2,Space Shark #337,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1sxfx4fmad3yl9yc8mxgtleyqzl0slpvq8h3faz358tntdxnh0t7qd6d5gy,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scatter Weapons Proficiency,Overshield,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,164,0,0,0,0,4,12,0,4,1,0,1,2,0,2,1,3,0,10,0,0,0
